################################################################
# ThreatFox IOCs: recent ip-port - CSV format                  #
# Last updated: 2025-07-08 18:03:11 UTC                        #
#                                                              #
# Terms Of Use: https://threatfox.abuse.ch/faq/#tos            #
# For questions please contact threatfox [at] abuse.ch         #
################################################################
#
# "first_seen_utc","ioc_id","ioc_value","ioc_type","threat_type","fk_malware","malware_alias","malware_printable","last_seen_utc","confidence_level","reference","tags","anonymous","reporter"
"2025-07-08 04:00:19", "1554393", "91.232.103.206:5000", "ip:port", "botnet_cc", "win.darkcomet", "Breut,Fynloski,klovbot", "DarkComet", "2025-07-08 04:00:53", "100", "https://search.censys.io/hosts/91.232.103.206", "AS48678,C2,censys,TR-PENTECH-AS", "0", "dyingbreeds_"
"2025-07-08 04:00:18", "1554392", "172.98.23.73:80", "ip:port", "botnet_cc", "win.ghost_rat", "Farfli,Gh0st RAT,PCRat", "Ghost RAT", "2025-07-08 04:00:52", "75", "https://search.censys.io/hosts/172.98.23.73", "AS152705,C2,censys,RAT", "0", "dyingbreeds_"
"2025-07-08 04:00:17", "1554391", "172.98.23.21:80", "ip:port", "botnet_cc", "win.ghost_rat", "Farfli,Gh0st RAT,PCRat", "Ghost RAT", "2025-07-08 04:00:52", "75", "https://search.censys.io/hosts/172.98.23.21", "AS152705,C2,censys,RAT", "0", "dyingbreeds_"
"2025-07-08 04:00:14", "1554390", "165.154.225.50:8443", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-07-08 04:00:36", "100", "https://search.censys.io/hosts/165.154.225.50", "AS142002,C2,censys", "0", "dyingbreeds_"
"2025-07-08 04:00:13", "1554389", "49.65.96.18:9999", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-07-08 06:48:11", "100", "https://search.censys.io/hosts/49.65.96.18", "AS134756,C2,censys", "0", "dyingbreeds_"
"2025-07-08 04:00:09", "1554387", "106.53.52.127:4433", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-07-08 17:59:11", "100", "https://search.censys.io/hosts/106.53.52.127", "AS45090,C2,censys", "0", "dyingbreeds_"
"2025-07-08 04:00:09", "1554388", "113.44.252.170:80", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-07-08 04:00:38", "100", "https://search.censys.io/hosts/113.44.252.170", "AS55990,C2,censys", "0", "dyingbreeds_"
"2025-07-08 04:00:07", "1554386", "47.122.80.99:80", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-07-08 04:00:35", "100", "https://search.censys.io/hosts/47.122.80.99", "AS37963,C2,censys", "0", "dyingbreeds_"
"2025-07-08 02:59:29", "1554384", "61.160.192.88:443", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-07-08 18:06:08", "75", "None", "CobaltStrike,drb-ra", "0", "abuse_ch"
"2025-07-08 02:58:17", "1554383", "196.251.87.191:443", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-07-08 18:02:48", "75", "None", "CobaltStrike,drb-ra", "0", "abuse_ch"
"2025-07-08 02:57:59", "1554381", "171.43.169.243:443", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-07-08 18:02:22", "75", "None", "CobaltStrike,drb-ra", "0", "abuse_ch"
"2025-07-08 02:57:39", "1554380", "143.110.175.226:8443", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-07-08 18:01:26", "75", "None", "CobaltStrike,drb-ra", "0", "abuse_ch"
"2025-07-08 02:57:06", "1554379", "118.112.10.110:443", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-07-08 17:59:44", "75", "None", "CobaltStrike,drb-ra", "0", "abuse_ch"
"2025-07-08 02:35:59", "1554374", "194.156.79.202:5647", "ip:port", "botnet_cc", "win.xworm", "None", "XWorm", "", "100", "None", "XWorm", "0", "abuse_ch"
"2025-07-08 01:15:15", "1554372", "147.45.218.3:443", "ip:port", "botnet_cc", "win.netsupportmanager_rat", "NetSupport", "NetSupportManager RAT", "", "100", "None", "NetSupport", "0", "abuse_ch"
"2025-07-08 01:10:12", "1554371", "176.9.34.165:443", "ip:port", "botnet_cc", "win.netsupportmanager_rat", "NetSupport", "NetSupportManager RAT", "", "100", "None", "NetSupport", "0", "abuse_ch"
"2025-07-08 01:00:21", "1554370", "78.128.112.206:9999", "ip:port", "botnet_cc", "win.netsupportmanager_rat", "NetSupport", "NetSupportManager RAT", "", "100", "None", "NetSupport", "0", "abuse_ch"
"2025-07-08 00:50:08", "1554369", "147.45.218.49:443", "ip:port", "botnet_cc", "win.netsupportmanager_rat", "NetSupport", "NetSupportManager RAT", "", "100", "None", "NetSupport", "0", "abuse_ch"
"2025-07-08 00:01:57", "1554367", "34.42.252.91:80", "ip:port", "botnet_cc", "win.empire_downloader", "None", "Empire Downloader", "", "100", "https://search.censys.io/hosts/34.42.252.91", "AS396982,C2,censys,GOOGLE-CLOUD-PLATFORM,PowershellEmpire", "0", "DonPasci"
"2025-07-08 00:01:51", "1554366", "121.41.113.184:8443", "ip:port", "botnet_cc", "win.adaptix_c2", "None", "AdaptixC2", "2025-07-08 18:44:27", "100", "https://search.censys.io/hosts/121.41.113.184", "AdaptixC2,ALIBABA-CN-NET,AS37963,C2,censys", "0", "DonPasci"
"2025-07-08 00:01:26", "1554365", "148.66.21.236:80", "ip:port", "botnet_cc", "win.dcrat", "DarkCrystal RAT", "DCRat", "2025-07-08 04:00:48", "100", "https://search.censys.io/hosts/148.66.21.236", "AS45753,C2,censys,DcRAT,NETSEC-HK,RAT", "0", "DonPasci"
"2025-07-08 00:01:23", "1554364", "159.223.21.58:443", "ip:port", "botnet_cc", "win.havoc", "Havokiz", "Havoc", "2025-07-08 17:47:35", "100", "https://search.censys.io/hosts/159.223.21.58", "AS14061,C2,censys,DIGITALOCEAN-ASN,Havoc", "0", "DonPasci"
"2025-07-08 00:01:22", "1554363", "128.199.152.169:443", "ip:port", "botnet_cc", "win.havoc", "Havokiz", "Havoc", "2025-07-08 18:44:44", "100", "https://search.censys.io/hosts/128.199.152.169", "AS14061,C2,censys,DIGITALOCEAN-ASN,Havoc", "0", "DonPasci"
"2025-07-08 00:01:18", "1554362", "178.128.204.138:7443", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "2025-07-08 17:48:53", "100", "https://search.censys.io/hosts/178.128.204.138", "AS14061,C2,censys,DIGITALOCEAN-ASN,Mythic", "0", "DonPasci"
"2025-07-08 00:01:13", "1554361", "80.64.19.202:9000", "ip:port", "botnet_cc", "win.sectop_rat", "1xxbot,ArechClient", "SectopRAT", "", "100", "https://search.censys.io/hosts/80.64.19.202", "AS216341,C2,censys,OPTIMA-AS,RAT,Sectop", "0", "DonPasci"
"2025-07-08 00:00:58", "1554360", "45.154.98.13:2404", "ip:port", "botnet_cc", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "2025-07-08 17:53:54", "100", "https://search.censys.io/hosts/45.154.98.13", "AS210558,C2,censys,RAT,Remcos,SERVICES-1337-GMBH", "0", "DonPasci"
"2025-07-08 00:00:36", "1554359", "115.190.147.158:8001", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-07-08 04:00:08", "100", "https://search.censys.io/hosts/115.190.147.158", "AS137718,C2,censys,CobaltStrike,cs-watermark-987654321,VOLCANO-ENGINE", "0", "DonPasci"
"2025-07-07 22:58:00", "1554358", "193.37.69.44:443", "ip:port", "botnet_cc", "win.meterpreter", "None", "Meterpreter", "2025-07-08 18:02:45", "75", "None", "drb-ra,Metasploit,Meterpreter", "0", "abuse_ch"
"2025-07-07 22:10:49", "1554357", "147.185.221.29:32655", "ip:port", "botnet_cc", "win.xworm", "None", "XWorm", "", "100", "None", "XWorm", "0", "abuse_ch"
"2025-07-07 21:10:09", "1554353", "3.74.27.83:19275", "ip:port", "botnet_cc", "win.quasar_rat", "CinaRAT,QuasarRAT,Yggdrasil", "Quasar RAT", "", "100", "None", "QuasarRAT,RAT", "0", "abuse_ch"
"2025-07-07 21:08:00", "1554352", "92.205.165.168:10001", "ip:port", "botnet_cc", "win.extreme_rat", "ExtRat", "Xtreme RAT", "", "100", "https://search.censys.io/hosts/92.205.165.168", "AS21499,C2,censys,extreme,GODADDY-SXB,RAT", "0", "DonPasci"
"2025-07-07 21:07:59", "1554350", "173.234.30.74:10001", "ip:port", "botnet_cc", "win.extreme_rat", "ExtRat", "Xtreme RAT", "", "100", "https://search.censys.io/hosts/173.234.30.74", "AS63018,C2,censys,DEDICATED,extreme,RAT", "0", "DonPasci"
"2025-07-07 21:07:59", "1554351", "223.247.220.26:10001", "ip:port", "botnet_cc", "win.extreme_rat", "ExtRat", "Xtreme RAT", "", "100", "https://search.censys.io/hosts/223.247.220.26", "AS140527,C2,censys,CHINANET-ANHUI-WUHU-IDC,extreme,RAT", "0", "DonPasci"
"2025-07-07 21:07:30", "1554349", "47.96.125.204:40945", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "2025-07-08 04:00:26", "100", "https://search.censys.io/hosts/47.96.125.204", "ALIBABA-CN-NET,AS37963,C2,censys,Supershell", "0", "DonPasci"
"2025-07-07 21:02:26", "1554348", "80.15.141.250:9993", "ip:port", "botnet_cc", "win.empire_downloader", "None", "Empire Downloader", "", "100", "https://search.censys.io/hosts/80.15.141.250", "AS3215,C2,censys,France,Starkillerc2", "0", "DonPasci"
"2025-07-07 21:02:25", "1554346", "152.42.156.19:443", "ip:port", "botnet_cc", "win.empire_downloader", "None", "Empire Downloader", "", "100", "https://search.censys.io/hosts/152.42.156.19", "AS14061,C2,censys,DIGITALOCEAN-ASN,Starkillerc2", "0", "DonPasci"
"2025-07-07 21:02:25", "1554347", "89.58.40.80:1337", "ip:port", "botnet_cc", "win.empire_downloader", "None", "Empire Downloader", "", "100", "https://search.censys.io/hosts/89.58.40.80", "AS197540,C2,censys,NETCUP-AS,Starkillerc2", "0", "DonPasci"
"2025-07-07 21:02:24", "1554344", "81.70.172.120:4173", "ip:port", "botnet_cc", "win.empire_downloader", "None", "Empire Downloader", "", "100", "https://search.censys.io/hosts/81.70.172.120", "AS45090,C2,censys,Starkillerc2,TENCENT-NET-AP", "0", "DonPasci"
"2025-07-07 21:02:24", "1554345", "165.22.209.134:443", "ip:port", "botnet_cc", "win.empire_downloader", "None", "Empire Downloader", "", "100", "https://search.censys.io/hosts/165.22.209.134", "AS14061,C2,censys,DIGITALOCEAN-ASN,Starkillerc2", "0", "DonPasci"
"2025-07-07 21:02:23", "1554343", "161.97.87.37:1337", "ip:port", "botnet_cc", "win.empire_downloader", "None", "Empire Downloader", "", "100", "https://search.censys.io/hosts/161.97.87.37", "AS51167,C2,censys,CONTABO,Starkillerc2", "0", "DonPasci"
"2025-07-07 21:02:22", "1554342", "123.56.43.176:4173", "ip:port", "botnet_cc", "win.empire_downloader", "None", "Empire Downloader", "", "100", "https://search.censys.io/hosts/123.56.43.176", "ALIBABA-CN-NET,AS37963,C2,censys,Starkillerc2", "0", "DonPasci"
"2025-07-07 21:02:21", "1554341", "27.106.96.167:4173", "ip:port", "botnet_cc", "win.empire_downloader", "None", "Empire Downloader", "", "100", "https://search.censys.io/hosts/27.106.96.167", "AS136907,C2,censys,HWCLOUDS-AS-AP,Starkillerc2", "0", "DonPasci"
"2025-07-07 20:54:20", "1554340", "88.129.147.201:8080", "ip:port", "botnet_cc", "win.deimos_c2", "None", "DeimosC2", "2025-07-08 17:57:22", "75", "None", "Deimos,drb-ra", "0", "abuse_ch"
"2025-07-07 20:54:15", "1554339", "85.239.52.249:80", "ip:port", "botnet_cc", "win.broomstick", "CLEANBOOST,CleanUp,CleanUpLoader,Oyster", "Broomstick", "2025-07-08 17:57:16", "75", "None", "Broomstick,drb-ra,Oyster", "0", "abuse_ch"
"2025-07-07 20:54:06", "1554338", "83.110.196.162:443", "ip:port", "botnet_cc", "win.qakbot", "Oakboat,Pinkslipbot,Qbot,Quakbot", "QakBot", "2025-07-08 17:57:06", "75", "None", "drb-ra,Qakbot,Qbot,Quakbot", "0", "abuse_ch"
"2025-07-07 20:52:55", "1554337", "52.27.77.62:443", "ip:port", "botnet_cc", "win.deimos_c2", "None", "DeimosC2", "2025-07-08 17:54:53", "75", "None", "Deimos,drb-ra", "0", "abuse_ch"
"2025-07-07 20:48:10", "1554336", "184.63.156.132:443", "ip:port", "botnet_cc", "win.qakbot", "Oakboat,Pinkslipbot,Qbot,Quakbot", "QakBot", "2025-07-08 17:49:21", "75", "None", "drb-ra,Qakbot,Qbot,Quakbot", "0", "abuse_ch"
"2025-07-07 20:48:06", "1554334", "182.30.42.80:443", "ip:port", "botnet_cc", "win.deimos_c2", "None", "DeimosC2", "2025-07-08 17:49:17", "75", "None", "Deimos,drb-ra", "0", "abuse_ch"
"2025-07-07 20:48:06", "1554335", "182.30.50.169:443", "ip:port", "botnet_cc", "win.deimos_c2", "None", "DeimosC2", "2025-07-08 17:49:17", "75", "None", "Deimos,drb-ra", "0", "abuse_ch"
"2025-07-07 20:47:40", "1554333", "176.44.55.45:995", "ip:port", "botnet_cc", "win.qakbot", "Oakboat,Pinkslipbot,Qbot,Quakbot", "QakBot", "2025-07-08 17:48:48", "75", "None", "drb-ra,Qakbot,Qbot,Quakbot", "0", "abuse_ch"
"2025-07-07 20:46:45", "1554332", "16.64.3.63:443", "ip:port", "botnet_cc", "win.deimos_c2", "None", "DeimosC2", "2025-07-08 17:47:46", "75", "None", "Deimos,drb-ra", "0", "abuse_ch"
"2025-07-07 20:43:45", "1554331", "110.42.229.59:7000", "ip:port", "botnet_cc", "win.havoc", "Havokiz", "Havoc", "2025-07-08 18:43:54", "75", "None", "drb-ra,Havoc", "0", "abuse_ch"
"2025-07-07 20:43:27", "1554330", "105.96.53.240:32103", "ip:port", "botnet_cc", "win.qakbot", "Oakboat,Pinkslipbot,Qbot,Quakbot", "QakBot", "2025-07-08 18:43:32", "75", "None", "drb-ra,Qakbot,Qbot,Quakbot", "0", "abuse_ch"
"2025-07-07 20:01:25", "1554326", "196.120.15.116:443", "ip:port", "botnet_cc", "win.netsupportmanager_rat", "NetSupport", "NetSupportManager RAT", "2025-07-08 17:50:39", "100", "https://search.censys.io/hosts/196.120.15.116", "AS36925,ASMedi,C2,censys,Netsupport,RAT", "0", "DonPasci"
"2025-07-07 20:01:23", "1554325", "148.66.21.234:80", "ip:port", "botnet_cc", "win.dcrat", "DarkCrystal RAT", "DCRat", "2025-07-08 04:00:49", "100", "https://search.censys.io/hosts/148.66.21.234", "AS45753,C2,censys,DcRAT,NETSEC-HK,RAT", "0", "DonPasci"
"2025-07-07 20:01:22", "1554324", "148.66.21.238:80", "ip:port", "botnet_cc", "win.dcrat", "DarkCrystal RAT", "DCRat", "2025-07-08 04:00:50", "100", "https://search.censys.io/hosts/148.66.21.238", "AS45753,C2,censys,DcRAT,NETSEC-HK,RAT", "0", "DonPasci"
"2025-07-07 20:01:21", "1554323", "148.66.21.235:80", "ip:port", "botnet_cc", "win.dcrat", "DarkCrystal RAT", "DCRat", "2025-07-08 04:00:48", "100", "https://search.censys.io/hosts/148.66.21.235", "AS45753,C2,censys,DcRAT,NETSEC-HK,RAT", "0", "DonPasci"
"2025-07-07 20:01:15", "1554322", "172.86.105.40:8089", "ip:port", "botnet_cc", "apk.hook", "None", "Hook", "2025-07-08 04:00:40", "100", "https://search.censys.io/hosts/172.86.105.40", "AS14956,C2,censys,Hookbot,ROUTERHOSTING", "0", "DonPasci"
"2025-07-07 20:01:09", "1554321", "128.90.115.156:2000", "ip:port", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "2025-07-08 18:44:52", "100", "https://search.censys.io/hosts/128.90.115.156", "AS40861,AsyncRAT,C2,censys,PARAD-40-ASN,RAT", "0", "DonPasci"
"2025-07-07 20:01:08", "1554320", "77.90.153.204:8080", "ip:port", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "2025-07-08 17:56:25", "100", "https://search.censys.io/hosts/77.90.153.204", "AS214943,AsyncRAT,C2,censys,RAILNET,RAT", "0", "DonPasci"
"2025-07-07 20:00:56", "1554316", "196.189.21.73:443", "ip:port", "botnet_cc", "win.sliver", "None", "Sliver", "2025-07-08 17:50:40", "100", "https://search.censys.io/hosts/196.189.21.73", "AS24757,C2,censys,EthioNet-AS,Sliver", "0", "DonPasci"
"2025-07-07 20:00:52", "1554312", "196.251.84.172:5000", "ip:port", "botnet_cc", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "", "100", "https://search.censys.io/hosts/196.251.84.172", "AS401120,C2,censys,CHEAPY-HOST,RAT,Remcos", "0", "DonPasci"
"2025-07-07 20:00:39", "1554310", "47.117.143.185:443", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-07-08 18:04:36", "100", "https://search.censys.io/hosts/47.117.143.185", "ALIBABA-CN-NET,AS37963,C2,censys,CobaltStrike", "0", "DonPasci"
"2025-07-07 20:00:34", "1554309", "119.91.235.213:443", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-07-08 04:00:13", "100", "https://search.censys.io/hosts/119.91.235.213", "AS45090,C2,censys,CobaltStrike,cs-watermark-100000,TENCENT-NET-AP", "0", "DonPasci"
"2025-07-07 19:02:19", "1554300", "5.188.86.168:53", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-07-08 18:05:37", "75", "None", "CobaltStrike,drb-ra", "0", "abuse_ch"
"2025-07-07 19:02:17", "1554299", "48.220.32.191:53", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-07-08 18:05:28", "75", "None", "CobaltStrike,drb-ra", "0", "abuse_ch"
"2025-07-07 18:59:59", "1554298", "35.78.222.198:53", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2025-07-08 18:03:01", "75", "None", "CobaltStrike,drb-ra", "0", "abuse_ch"
"2025-07-07 18:47:33", "1554290", "147.185.221.20:21790", "ip:port", "botnet_cc", "win.xworm", "None", "XWorm", "", "50", "", "c2,xworm", "0", "juroots"
"2025-07-07 18:46:05", "1554288", "213.209.150.171:5010", "ip:port", "botnet_cc", "win.xworm", "None", "XWorm", "", "100", "None", "XWorm", "0", "abuse_ch"
"2025-07-07 18:44:00", "1554287", "51.250.8.230:21379", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "", "50", "https://www.shodan.io/host/51.250.8.230#21379", "c2,netbus,shodan", "0", "juroots"
"2025-07-07 18:43:44", "1554286", "107.154.172.8:16010", "ip:port", "botnet_cc", "win.adaptix_c2", "None", "AdaptixC2", "", "50", "https://www.shodan.io/host/107.154.172.8#16010", "adaptixc2,c2,shodan", "0", "juroots"
"2025-07-07 18:43:24", "1554285", "16.51.99.163:15", "ip:port", "botnet_cc", "win.blackshades", "None", "BlackShades", "", "50", "https://www.shodan.io/host/16.51.99.163#15", "blackshades,c2,shodan", "0", "juroots"
"2025-07-07 18:42:58", "1554284", "15.185.82.178:2761", "ip:port", "botnet_cc", "win.netsupportmanager_rat", "NetSupport", "NetSupportManager RAT", "", "50", "https://www.shodan.io/host/15.185.82.178#2761", "c2,netsupport,shodan", "0", "juroots"
"2025-07-07 18:42:42", "1554283", "157.230.34.254:31337", "ip:port", "botnet_cc", "win.sliver", "None", "Sliver", "", "50", "https://www.shodan.io/host/157.230.34.254#31337", "c2,shodan,sliver", "0", "juroots"
"2025-07-07 18:42:38", "1554282", "54.177.153.237:12543", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "", "50", "https://www.shodan.io/host/54.177.153.237#12543", "c2,gophish,phishing,shodan", "0", "juroots"
"2025-07-07 18:06:20", "1554281", "193.142.146.64:5456", "ip:port", "botnet_cc", "win.bit_rat", "None", "BitRAT", "", "100", "https://tria.ge/250707-v4ahcsvlx5", "AS213438,bitrat,C2,rat,triage", "0", "DonPasci"
"2025-07-07 18:06:18", "1554280", "23.249.28.155:443", "ip:port", "botnet_cc", "win.valley_rat", "Winos", "ValleyRAT", "", "100", "None", "RAT,ValleyRAT", "0", "abuse_ch"
"2025-07-07 18:02:42", "1554273", "154.94.232.242:8888", "ip:port", "botnet_cc", "win.valley_rat", "Winos", "ValleyRAT", "", "100", "https://tria.ge/250707-qyspjatzc1", "AS137899,C2,rat,triage,valleyrat", "0", "DonPasci"
"2025-07-07 18:02:42", "1554274", "43.100.117.240:443", "ip:port", "botnet_cc", "win.valley_rat", "Winos", "ValleyRAT", "", "100", "https://tria.ge/250707-q2wklaspt3", "AS45102,C2,rat,triage,valleyrat", "0", "DonPasci"
"2025-07-07 18:02:42", "1554275", "43.100.117.240:801", "ip:port", "botnet_cc", "win.valley_rat", "Winos", "ValleyRAT", "", "100", "https://tria.ge/250707-q2wklaspt3", "AS45102,C2,rat,triage,valleyrat", "0", "DonPasci"
"2025-07-07 18:02:41", "1554272", "154.94.232.242:6666", "ip:port", "botnet_cc", "win.valley_rat", "Winos", "ValleyRAT", "", "100", "https://tria.ge/250707-qyspjatzc1", "AS137899,C2,rat,triage,valleyrat", "0", "DonPasci"
"2025-07-07 18:01:38", "1554269", "89.39.121.31:55500", "ip:port", "botnet_cc", "win.quasar_rat", "CinaRAT,QuasarRAT,Yggdrasil", "Quasar RAT", "", "100", "https://tria.ge/250707-vy6cvaxwat", "AS215439,C2,quasar,rat,triage", "0", "DonPasci"
"2025-07-07 18:01:37", "1554268", "87.120.186.37:57480", "ip:port", "botnet_cc", "win.quasar_rat", "CinaRAT,QuasarRAT,Yggdrasil", "Quasar RAT", "", "100", "https://tria.ge/250707-wh4praxybz", "AS215439,C2,quasar,rat,triage", "0", "DonPasci"
"2025-07-07 18:01:09", "1554265", "45.156.87.226:9373", "ip:port", "botnet_cc", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "", "100", "https://tria.ge/250707-twjwdsek4s", "AS51396,C2,rat,remcos,triage", "0", "DonPasci"
"2025-07-07 17:31:29", "1554261", "128.199.132.98:1177", "ip:port", "botnet_cc", "win.xworm", "None", "XWorm", "", "100", "None", "XWorm", "0", "abuse_ch"
"2025-07-07 16:55:31", "1554259", "196.251.69.82:49002", "ip:port", "botnet_cc", "win.nworm", "nw0rm,NWorm", "N-W0rm", "", "100", "None", "N-W0rm", "0", "abuse_ch"
"2025-07-07 16:54:55", "1554230", "166.88.164.42:443", "ip:port", "botnet_cc", "js.fakeupdates", "FakeUpdate,SocGholish", "FAKEUPDATES", "", "100", "None", "fakeupdates,SocGholish", "0", "pancak3lullz"
"2025-07-07 16:02:10", "1554258", "95.164.123.60:1303", "ip:port", "botnet_cc", "win.rhadamanthys", "None", "Rhadamanthys", "", "100", "https://search.censys.io/hosts/95.164.123.60", "AS213702,C2,censys,QWINS-LTD,rhadamanthys,stealer", "0", "DonPasci"
"2025-07-07 16:01:37", "1554257", "18.208.220.64:50580", "ip:port", "botnet_cc", "win.netsupportmanager_rat", "NetSupport", "NetSupportManager RAT", "2025-07-08 17:49:07", "100", "https://search.censys.io/hosts/18.208.220.64", "AMAZON-AES,AS14618,C2,censys,Netsupport,RAT", "0", "DonPasci"
"2025-07-07 16:01:36", "1554256", "54.65.51.137:2762", "ip:port", "botnet_cc", "win.netsupportmanager_rat", "NetSupport", "NetSupportManager RAT", "2025-07-08 17:55:13", "100", "https://search.censys.io/hosts/54.65.51.137", "AMAZON-02,AS16509,C2,censys,Netsupport,RAT", "0", "DonPasci"
"2025-07-07 16:01:28", "1554255", "64.227.189.57:7443", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "2025-07-08 17:55:37", "100", "https://search.censys.io/hosts/64.227.189.57", "AS14061,C2,censys,DIGITALOCEAN-ASN,Mythic", "0", "DonPasci"
"2025-07-07 16:01:27", "1554254", "161.97.76.244:7443", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "2025-07-08 17:47:51", "100", "https://search.censys.io/hosts/161.97.76.244", "AS51167,C2,censys,CONTABO,Mythic", "0", "DonPasci"
"2025-07-07 16:01:18", "1554252", "156.246.3.189:9397", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "2025-07-08 04:00:26", "100", "https://search.censys.io/hosts/156.246.3.189", "AS54801,C2,censys,Supershell,ZILLION-NETWORK", "0", "DonPasci"
"2025-07-07 16:01:14", "1554251", "80.64.19.69:35672", "ip:port", "botnet_cc", "win.aurotun_stealer", "None", "Aurotun Stealer", "", "100", "None", "AurotunStealer", "0", "abuse_ch"
"2025-07-07 16:01:08", "1554250", "45.201.216.189:65535", "ip:port", "botnet_cc", "win.sliver", "None", "Sliver", "2025-07-08 17:53:56", "100", "https://search.censys.io/hosts/45.201.216.189", "AS54801,C2,censys,Sliver,ZILLION-NETWORK", "0", "DonPasci"
"2025-07-07 16:01:03", "1554249", "124.198.131.29:2404", "ip:port", "botnet_cc", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "2025-07-08 18:44:35", "100", "https://search.censys.io/hosts/124.198.131.29", "AS210558,C2,censys,RAT,Remcos,SERVICES-1337-GMBH", "0", "DonPasci"
"2025-07-07 16:01:02", "1554248", "91.92.46.250:21", "ip:port", "botnet_cc", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "2025-07-08 17:57:36", "100", "https://search.censys.io/hosts/91.92.46.250", "AS214196,C2,censys,RAT,Remcos,VLADYLSAV-NAUMETS", "0", "DonPasci"
"2025-07-07 16:01:00", "1554247", "185.25.50.35:443", "ip:port", "botnet_cc", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "2025-07-08 17:49:39", "100", "https://search.censys.io/hosts/185.25.50.35", "AS61272,C2,censys,IST-AS,RAT,Remcos", "0", "DonPasci"
"2025-07-07 16:00:58", "1554246", "5.101.81.63:2404", "ip:port", "botnet_cc", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "2025-07-08 17:54:32", "100", "https://search.censys.io/hosts/5.101.81.63", "AS-GLOBALTELEHOST,AS63023,C2,censys,RAT,Remcos", "0", "DonPasci"
"2025-07-07 16:00:56", "1554245", "176.46.157.34:8808", "ip:port", "botnet_cc", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "2025-07-08 17:48:49", "100", "https://search.censys.io/hosts/176.46.157.34", "AS215310,C2,censys,RAT,Remcos,USERCLOUD", "0", "DonPasci"
"2025-07-07 16:00:55", "1554244", "176.46.157.34:2404", "ip:port", "botnet_cc", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "2025-07-08 17:48:48", "100", "https://search.censys.io/hosts/176.46.157.34", "AS215310,C2,censys,RAT,Remcos,USERCLOUD", "0", "DonPasci"
"2025-07-07 16:00:54", "1554243", "172.81.61.168:2404", "ip:port", "botnet_cc", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "2025-07-08 17:48:29", "100", "https://search.censys.io/hosts/172.81.61.168", "AS398019,C2,censys,DYNU,RAT,Remcos", "0", "DonPasci"
